index,target,mcc
29,memberofalaborunion,0.679563083003501
21,countryofbirthmother,0.633761490121653
21,hispanicorigin,0.6127748653912901
21,liveinthishouse1yearago,1.0
21,migrationcodechangeinmsa,0.7543330280538878
21,migrationcodechangeinreg,0.9025315640702593
21,migrationcodemovewithinreg,0.9986796521378215
21,regionofpreviousresidence,0.6590325962794746
28,classofworker,0.6350694597196028
28,detailedhouseholdandfamilystat,0.8711662846403895
28,detailedhouseholdsummaryinhousehold,0.9790634886724089
28,detailedindustryrecode,0.7876353274683777
28,detailedoccupationrecode,0.6375539249890118
28,familymembersunder18,0.7666493809717405
28,liveinthishouse1yearago,0.9990337835704373
28,majorindustrycode,0.9706586295095461
28,majoroccupationcode,0.9630894390621496
28,migrationcodemovewithinreg,0.7713772322887599
28,taxfilerstat,0.7017217426325472
4,classofworker,0.6142374613977072
4,detailedhouseholdandfamilystat,0.8773569091107393
4,detailedhouseholdsummaryinhousehold,0.9778801455650354
4,detailedindustryrecode,0.7960428083977992
4,detailedoccupationrecode,0.6427602102240114
4,familymembersunder18,0.7999220857341262
4,majorindustrycode,0.9799435567772977
4,majoroccupationcode,0.9693214528931928
4,taxfilerstat,0.693100696610357
3,detailedhouseholdandfamilystat,0.882492429222967
3,detailedhouseholdsummaryinhousehold,0.9861477627325669
3,detailedindustryrecode,0.7920336747313323
3,detailedoccupationrecode,0.6382812531558802
3,familymembersunder18,0.7968934476835284
3,majorindustrycode,0.9833398135603608
3,majoroccupationcode,0.983361578540109
3,taxfilerstat,0.6918673518936492
13,countryofbirthfather,0.6282235889144502
13,countryofbirthmother,0.6202251481847886
13,liveinthishouse1yearago,1.0
13,migrationcodechangeinmsa,0.7303408078984678
13,migrationcodechangeinreg,0.9041307103020708
13,migrationcodemovewithinreg,0.9999171210480565
13,migrationprevresinsunbelt,0.9524733068076396
13,regionofpreviousresidence,0.9922027873267635
38,detailedhouseholdandfamilystat,0.8591889464631078
38,detailedhouseholdsummaryinhousehold,0.9862270138589811
38,familymembersunder18,0.7483462907207017
38,majoroccupationcode,0.9865058366553461
38,migrationcodechangeinmsa,0.7816336272758446
38,migrationcodechangeinreg,0.9174585528673513
38,migrationcodemovewithinreg,0.9096186707332973
38,taxfilerstat,0.6258267824663499
16,citizenship,0.821363475416766
16,countryofbirthfather,0.6771223712012068
16,countryofbirthmother,0.685994595584557
16,countryofbirthself,0.8223184996711078
16,hispanicorigin,0.6042287795835732
16,taxfilerstat,0.6657334239239298
16,veteransbenefits,0.8512327537905732
8,detailedindustryrecode,0.7317707060012384
8,majorindustrycode,0.9897986481084451
8,majoroccupationcode,0.9962072759868664
37,fillincquestionnaireforveteransadmin,0.8818158571941375
37,memberofalaborunion,0.6415881570390257
37,veteransbenefits,0.9999999999999999
17,countryofbirthfather,0.603725515176851
17,countryofbirthmother,0.6054798866131569
17,hispanicorigin,0.6048004292205899
17,migrationcodechangeinmsa,0.7718475958653698
17,migrationprevresinsunbelt,0.9475239866221553
17,regionofpreviousresidence,0.9495874623132323
17,taxfilerstat,0.6841815442788319
17,veteransbenefits,0.8373730665684688
14,citizenship,0.7891665865645069
14,countryofbirthfather,0.6367428728823705
14,countryofbirthmother,0.6395543245012012
14,countryofbirthself,0.8763814069666065
14,hispanicorigin,0.6074171546766312
14,migrationcodechangeinmsa,0.7137576510915957
14,migrationcodechangeinreg,0.8929225619430015
14,migrationcodemovewithinreg,0.999686934531396
14,regionofpreviousresidence,0.9955322162224541
24,migrationcodechangeinmsa,0.7654233646126241
24,migrationcodechangeinreg,0.7491030889086759
24,taxfilerstat,0.6506883885273912
20,detailedindustryrecode,0.7546339754537361
20,liveinthishouse1yearago,0.9991381148108324
20,majorindustrycode,0.9906864122769055
20,migrationcodechangeinmsa,0.7457889936990241
20,migrationprevresinsunbelt,0.9518845311469115
20,regionofpreviousresidence,0.9706634221800015
23,maritalstat,0.6824127458556225
23,migrationcodechangeinreg,0.7319777737277953
23,taxfilerstat,0.7305570591405235
27,liveinthishouse1yearago,0.9998288120799893
27,migrationcodechangeinmsa,0.6593802919199593
27,migrationprevresinsunbelt,0.9530673994043909
27,veteransbenefits,0.7757325053053682
9,taxfilerstat,0.60986978094451
34,liveinthishouse1yearago,1.0
34,majoroccupationcode,0.9897624228622076
34,migrationcodechangeinmsa,0.7911247619620332
34,migrationcodechangeinreg,0.914158824856963
34,migrationcodemovewithinreg,0.9240040595727257
34,migrationprevresinsunbelt,0.7988733065506021
30,liveinthishouse1yearago,0.9988524625946443
30,migrationcodechangeinreg,0.8075892957887267
30,migrationcodemovewithinreg,0.7748090148808501
19,countryofbirthfather,0.6362333635917113
19,countryofbirthmother,0.6528551056850541
19,veteransbenefits,0.8311310412974943
26,detailedhouseholdandfamilystat,0.8349856722477136
26,detailedhouseholdsummaryinhousehold,0.9910843576012794
26,maritalstat,0.6166204942293545
26,taxfilerstat,0.6630870305563686
11,detailedindustryrecode,0.743849903641652
11,majorindustrycode,0.9980257843677697
15,countryofbirthfather,0.6317107776322853
15,liveinthishouse1yearago,0.9999999999999998
15,migrationcodechangeinmsa,0.7686938036762996
15,migrationcodechangeinreg,0.9257488320590173
15,migrationcodemovewithinreg,0.9444293257462091
15,taxfilerstat,0.640599541630968
15,veteransbenefits,0.8645710813549983
7,detailedhouseholdandfamilystat,0.8840477378215623
7,detailedhouseholdsummaryinhousehold,0.976636436079985
7,detailedindustryrecode,0.7777298747640139
7,detailedoccupationrecode,0.6181886919276378
7,familymembersunder18,0.7221771039473104
7,majorindustrycode,0.9723063200247627
7,majoroccupationcode,0.9770129423774667
7,maritalstat,0.6995417487029713
7,migrationcodechangeinmsa,0.7920245370122587
7,migrationcodemovewithinreg,0.7625500873826946
7,taxfilerstat,0.7664306530434786
32,liveinthishouse1yearago,0.9975883178080446
32,migrationcodechangeinmsa,0.7742244561585722
32,regionofpreviousresidence,0.9773356985789685
32,taxfilerstat,0.6352217819183903
18,citizenship,0.8083245513357399
18,countryofbirthfather,0.6159622165538655
18,countryofbirthmother,0.605324545170964
18,countryofbirthself,0.6807495688317434
18,detailedindustryrecode,0.8033981192939511
18,detailedoccupationrecode,0.6743898602965986
18,majorindustrycode,0.9541511189809674
18,majoroccupationcode,0.9478074047430144
18,migrationcodechangeinmsa,0.7945748101645769
18,regionofpreviousresidence,0.6012436678846752
18,taxfilerstat,0.6970378089178101
18,veteransbenefits,0.871468914085678
31,migrationcodechangeinmsa,0.739740469233229
31,migrationcodechangeinreg,0.8538206612017571
31,migrationcodemovewithinreg,0.8660320202857472
31,migrationprevresinsunbelt,0.7513009933137824
5,countryofbirthfather,0.6056817492036737
5,countryofbirthmother,0.6104070107367112
5,migrationcodechangeinmsa,0.6622969513522913
5,migrationcodechangeinreg,0.8980014928841644
5,migrationcodemovewithinreg,0.9999999999999998
5,migrationprevresinsunbelt,0.9574207098898123
5,regionofpreviousresidence,0.997711244264368
12,detailedhouseholdandfamilystat,0.8476814295170445
12,detailedhouseholdsummaryinhousehold,0.9895711905963486
12,familymembersunder18,0.692386570210622
12,maritalstat,0.6488071851396349
12,taxfilerstat,0.7239665070712834
25,memberofalaborunion,0.6607856186853742
25,taxfilerstat,0.6180757136158227
25,veteransbenefits,0.706362734092766
22,memberofalaborunion,0.6102196887219363
22,migrationcodechangeinmsa,0.752578398309796
22,migrationcodemovewithinreg,0.7296048727756644
6,detailedhouseholdandfamilystat,0.8733181862136833
6,detailedhouseholdsummaryinhousehold,0.9837534991798974
6,detailedindustryrecode,0.7887077364265643
6,detailedoccupationrecode,0.6359381138343783
6,familymembersunder18,0.7835764506242091
6,majorindustrycode,0.9814171970703243
6,majoroccupationcode,0.9842744861697211
6,taxfilerstat,0.6896711785193996
10,detailedhouseholdandfamilystat,0.8730231325450125
10,detailedhouseholdsummaryinhousehold,0.9686860993940232
10,detailedindustryrecode,0.7910727312896885
10,detailedoccupationrecode,0.629740802657258
10,familymembersunder18,0.768842235881738
10,majorindustrycode,0.9672008509863494
10,majoroccupationcode,0.9704153864143072
10,migrationcodechangeinreg,0.9103259591693377
10,migrationcodemovewithinreg,0.8985810914862774
10,taxfilerstat,0.6936485346602231
2,classofworker,0.6263427063673355
2,detailedhouseholdandfamilystat,0.8775314152916057
2,detailedhouseholdsummaryinhousehold,0.9821357918536135
2,detailedindustryrecode,0.794478032297933
2,detailedoccupationrecode,0.6428088786736716
2,familymembersunder18,0.7948715700977231
2,majorindustrycode,0.9772634851606135
2,majoroccupationcode,0.9703591297535223
2,taxfilerstat,0.672877789087458
