index,target,mcc
11,detailedindustryrecode,0.7330908904772429
11,majorindustrycode,0.9979087041490996
25,hispanicorigin,0.6156048354729946
25,memberofalaborunion,0.7015540856860513
25,taxfilerstat,0.6107838172334102
37,fillincquestionnaireforveteransadmin,0.8498573211588138
37,veteransbenefits,0.989423104955782
10,detailedhouseholdandfamilystat,0.8445424208525038
10,detailedhouseholdsummaryinhousehold,0.9159425718205186
10,detailedindustryrecode,0.8032199064085936
10,detailedoccupationrecode,0.6924465516311027
10,enrollineduinstlastwk,0.6465679058149701
10,familymembersunder18,0.7171799440222181
10,majorindustrycode,0.9553452875752103
10,majoroccupationcode,0.9505651033680631
10,migrationcodechangeinreg,0.8748080752231457
10,migrationcodemovewithinreg,0.8641874023407182
10,taxfilerstat,0.6825395020958388
27,liveinthishouse1yearago,0.9941304817312754
27,migrationcodechangeinmsa,0.6678572252154029
27,migrationprevresinsunbelt,0.9660839562138557
13,countryofbirthfather,0.623295780695095
13,countryofbirthmother,0.6079301382349994
13,liveinthishouse1yearago,1.0
13,migrationcodechangeinmsa,0.6725202263126749
13,migrationcodechangeinreg,0.9176588937354102
13,migrationcodemovewithinreg,0.9982468737888746
13,migrationprevresinsunbelt,0.9543022765399392
13,regionofpreviousresidence,0.9936404808812385
23,maritalstat,0.6996158322133924
23,migrationcodechangeinreg,0.6995466380477529
23,taxfilerstat,0.7710206386013823
29,memberofalaborunion,0.6961676462844563
26,detailedhouseholdandfamilystat,0.8579484804799645
26,detailedhouseholdsummaryinhousehold,0.9729220785307335
26,hispanicorigin,0.6399905787632054
26,maritalstat,0.6492864983929955
26,taxfilerstat,0.706165445385198
18,citizenship,0.7725056122311406
18,countryofbirthfather,0.6661265443753036
18,countryofbirthmother,0.6926401375344183
18,countryofbirthself,0.823649790138871
18,detailedindustryrecode,0.813014872008796
18,detailedoccupationrecode,0.7254662496922493
18,majorindustrycode,0.9536251960442386
18,majoroccupationcode,0.9484253959493708
18,migrationcodechangeinmsa,0.6565180924600094
18,regionofpreviousresidence,0.6063327728639423
18,taxfilerstat,0.683139739749157
2,classofworker,0.6134111606424534
2,detailedhouseholdandfamilystat,0.8440609964757254
2,detailedhouseholdsummaryinhousehold,0.922925034682862
2,detailedindustryrecode,0.8032107176103865
2,detailedoccupationrecode,0.687485001820921
2,familymembersunder18,0.6952344550339413
2,majorindustrycode,0.961024091720786
2,majoroccupationcode,0.9418761272428099
2,taxfilerstat,0.6786127225135756
32,liveinthishouse1yearago,0.9957993544841656
32,migrationcodechangeinmsa,0.7930735010221415
32,regionofpreviousresidence,0.99925527094688
32,taxfilerstat,0.6463309199092068
21,countryofbirthfather,0.6747712041912923
21,countryofbirthmother,0.6918981025327692
21,countryofbirthself,0.6591176786469678
21,hispanicorigin,0.6305911079542038
21,liveinthishouse1yearago,1.0000000000000002
21,migrationcodechangeinmsa,0.6726493871742246
21,migrationcodechangeinreg,0.9009522180816727
21,migrationcodemovewithinreg,0.9953890750506256
21,regionofpreviousresidence,0.700073128834303
30,liveinthishouse1yearago,1.0000000000000002
30,migrationcodechangeinreg,0.8008571286658372
30,migrationcodemovewithinreg,0.7649854872416453
3,detailedhouseholdandfamilystat,0.8679423102662351
3,detailedhouseholdsummaryinhousehold,0.9545105694017993
3,detailedindustryrecode,0.7987135915836409
3,detailedoccupationrecode,0.6918840824944918
3,familymembersunder18,0.737512202272325
3,majorindustrycode,0.9579792654957332
3,majoroccupationcode,0.9499083101342907
3,taxfilerstat,0.6638919280808833
4,classofworker,0.634966752301728
4,detailedhouseholdandfamilystat,0.8548265503920986
4,detailedhouseholdsummaryinhousehold,0.9235171422541019
4,detailedindustryrecode,0.804918035768916
4,detailedoccupationrecode,0.6936276374122385
4,familymembersunder18,0.6887606850773389
4,majorindustrycode,0.962362452205367
4,majoroccupationcode,0.9434896805718468
4,taxfilerstat,0.6845796614997951
7,detailedhouseholdandfamilystat,0.8817958586551026
7,detailedhouseholdsummaryinhousehold,0.9454691562630988
7,detailedindustryrecode,0.7894514963348207
7,detailedoccupationrecode,0.6854523506322258
7,familymembersunder18,0.7240256444883976
7,majorindustrycode,0.9594422198016613
7,majoroccupationcode,0.9519688217746045
7,maritalstat,0.6772398225953021
7,migrationcodechangeinmsa,0.7320943617660927
7,migrationcodemovewithinreg,0.7193468258667048
7,taxfilerstat,0.7679500563727822
20,detailedindustryrecode,0.7551661221249493
20,liveinthishouse1yearago,0.9990926057470522
20,majorindustrycode,0.9731023163738142
20,migrationcodechangeinmsa,0.7706706917480894
20,migrationprevresinsunbelt,0.9688133933929086
20,regionofpreviousresidence,0.998944542996438
16,citizenship,0.790069041494288
16,classofworker,0.6114779669517759
16,countryofbirthfather,0.7318682373151472
16,countryofbirthmother,0.7661455505727545
16,countryofbirthself,0.8630593300738846
16,hispanicorigin,0.652993924922777
16,taxfilerstat,0.6933843747603998
24,migrationcodechangeinmsa,0.7578925252267867
24,migrationcodechangeinreg,0.7567558323732638
24,taxfilerstat,0.6660974772807567
